source,product_title,average_rating,review_title,content,rating,likes
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Wonderful,"Features:- Good sound quality (Not so high bass but crystal clear sounds)5/5 Decent design, Affordable price, Seamless connectivity(Magnetic power On/Off):- It takes less than 1 second to connect with paired device after separating both magnetic earbuds Dual Pairing (1 Mobile+1 PC at same time) Latest USB type c charging AAC High quality audio supported Fast Charging supported 20 minutes charge = 20 hrs playback time There's no special game mode but it's latency is less than other headphone. If you are an OnePlus mobile user then you can get game mode on your phone then you will get ultra low latency. Thanks Team OnePlus, I love this product.",5.0,59
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Pretty good,"Use after 35 day review Build quality is ok Sounds quality is good Battery backup superb 25h to 26h fix backup Charging very fast Fitting in ear decet but in long use it harts I also have bout 330 pro , realme, and samsung oneplus bullets z1 bass edition, neckband In terms of battery bout 330 fix winner In price point of view bout winner I think Every thing come down to after service Samsung , realme and oneplus After sales service are good But bout service are not that good But i have to say bout price are good campaign to Samsung or oneplus If unwant to buy this model than buy on sale or card offers",4.0,38
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Good quality product,Actually nothing changed too much in sound .....there is change only in size of ear buds and button ....i have both OnePlus z bass edition and this new one ......but i found almost same ....even fitting of earbud is good of previous one. If you have z bass edition then i will not recommend you to upgrade ....but if you want more battery backup then you can go for it.,4.0,92
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Must buy!,"Super Bass An Sound Quality Super 5 ster ,❤️❤️ OnePlus ❤️🔥🔥🔥😎🔥 Super Battery backup Super Powered bass boos an Sound",5.0,41
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Classy product,"This product are really Awesome 😎😍😎 and sound quality is high level,You can go for it, really I love this product 🥰 I am very happy 😁",5.0,20
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Mind-blowing purchase,"If you have a budget of 2k then just go for it. I've upgraded from its earlier varient to this now. Awesome battery packup lasts easily for 2 days after full charge. I mostly charge for just 10-15mins with OnePlus Warp charger and use it for the whole day. The charging speed depends on your charger output. The charging port type is C. If you don't have type C cable then don't worry you'll get a small type C cable inside the box that you can use with any charging adaptor. Sound quality is good and connectivity is superb. Only small drawback is the build, compared to its predecessor the build quality feels slightly cheaper. Still better than realme, mi bands. It's worth 2k, grab it!",5.0,16
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Simply awesome,It is Wonderful 🥰. One of the most best quality neckband.. Sound Also good and battery pickup is also superb... Thanku Flipkart,5.0,9
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Must buy!,Good sound quality good interact voice call best value of money best selling price i will keep supporting for this product I will my  friend tell the product details i keep order all friends in future as,5.0,9
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Good,Price wise worth it good product battery 🔋 backup is impressive build quality is poor and OnePlus connectivity with phone very slow. Personally I am use z for 1year after 1year it's show battery issue one day it's turn off and didn't ON then I decided to brought z2. Let's see is OnePlus bullet wireless z2 lasting 1 year or not..... THANK YOU BIG FAN OF ONEPLUS & FLIPKART,3.0,8
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Utterly Disappointed,"Sound quality is good, but calling is not good as well ... Bass good . Don't go for calling",1.0,17
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Fair,"In summary, good built, comfortable and decent battry backup with bass heavy sound. So you will not get a balanced sound, bass is present in every bit of voice and volume level and i dont like the muffled bass voices while listning songs or watching movies unless its an pop song.... But if you are looking for decent built and very good comfort for all day use then you can buy them definitely",3.0,16
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Highly recommended,"This is something I bought for my father as gift.. The sound could have better like the previous generation of the Bullets Wireless Z, but it is still better than most... And the battery backup makes up for it...",5.0,8
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Worth every penny,"Ordered this neckband in bbd sale got in 1600 valuable for money and I think no one can beat this bass and sound at this price and also I used one plus bullets wireless z first edition but this too much improved from previous one ,either it is build or sound everything.  Highly recommended",5.0,4
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Best in the market!,Good quality neckband 1. Super sound 2. Super design 3. Best battery backup 2 day easily 4.neckband rubber is not good quality bad quality rubber use 5. All over good,5.0,9
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Terrific purchase,"They are  very nice headphones with good sound quality and in good price , blindly can go for it...",5.0,2
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Could be way better,The connectivity with mobile is very good but not compatible with laptop. There is not specified in specifications that not compatible with laptop. Dear be carefull before purchase.,2.0,12
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Brilliant,"Very very good and wonderful neckband , I have never used a neckband like this worth for going for it . A honest review after use of 1 month",5.0,2
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Worth the money,I own Z1 Bass edition and I can say that the build quality is decreased. The thickness of the band is decreased and the magnet is also less effective if compared with Z1 bass edition. Only Battery is improved and little bit sound increase. Still I love One plus.,4.0,1
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Terrific purchase,This z2  is the actual bass edition. 1. Sound quality- 5/5. 2. Bass -5/5. 3. Battery backup- 5/5.,5.0,102
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Mind-blowing purchase,Super bluetooth one plus👍👍👍👍,5.0,214
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Perfect product!,Nice product,5.0,268
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Simply awesome,Awesome build quality... Bass sound jbrjst h...,5.0,100
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Great product,I love it's sounds quality,5.0,20
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Terrific purchase,THIS WAS AMAZING😍😍😍😍😍 A PERFECT BLUETOOTH HEADPHONES,5.0,164
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Mind-blowing purchase,Nice,5.0,56
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Terrific purchase,Sound is osm heavy bass🎧😍,5.0,38
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Brilliant,very good i like it very much,5.0,148
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Terrific purchase,It's ..gud ..sound is gud ..bass is gud ..bhuild quality is gud ...everything is fanstastic...thanku flipkart ..,5.0,22
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Wonderful,Super sound quality and nice Bass thank you Flipkart,4.0,14
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Simply awesome,Music quality nice,5.0,72
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Not recommended at all,Worst response from Flipkart i received a product is problem one side speaker is not working so I told give me replacement of the product r refund till now not responding  so guy don't buy from Flipkart,1.0,19
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Mind-blowing purchase,"Very good sound quality, awesome product ♥️♥️ Loudness 4.0 Bass 4.5 Design 4.5 Build quality 4.0 Beatry backup 5.0 Value for money 4.0 Over all very good nacked band ♥️♥️",5.0,22
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Terrific,Nyc products,5.0,21
flipkart,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset",4.2,Great product,"This is amazing product. No words needed to Describe this....! sound quality is next level..🔥💥 Mind blowing, Fantastic,⚡ Value for Money💰💸",5.0,25
flipkart,OnePlus Bullets Wireless Z2 Bluetooth Headset,4.2,Nice product,"👉Sound quality is excellent, Bass is awesome, balanced bass and treble, 👉Build quality is good but One Plus Z Bass Edition has better build quality in comparison of this, 👉Battery backup is awesome, as per commitment it is actual approximately 28 hours, 👉Wire texture looks premium quality, very comfortable, 👉Overall value for money neckband wireless earphone in this price segment, don't go with bad reviews, its really awesome..",4.0,2107
flipkart,OnePlus Bullets Wireless Z2 Bluetooth Headset,4.2,Simply awesome,"Writing this review after using this product for two weeks , so u can find ur neck band , Prose :- * A loude and clear music * Amazing Bass quality , 12.4mm driv just blows up mind  clear Instrument sounds * Good batry back up * Nice build quality, and hand free usage design of buds is good fits in ear , * Clear voice calls Cons ;- * Heavy bass sometimes suppress vocals * Absence of Quick switch option ☹️ * BLUTOOTH V5.O Over All Like me other bass or loud music lovers , Don't think just go for it ,,,,,🤗 I enjoyed this product very much. Have a good time",5.0,281
flipkart,OnePlus Bullets Wireless Z2 Bluetooth Headset,4.2,Simply awesome,Excellent product. Superb bass. Worth for money. Full clear and crisp sound. Battery is very powerful.,5.0,1481
flipkart,OnePlus Bullets Wireless Z2 Bluetooth Headset,4.2,Simply awesome,Superb product actually I won’t prefer wireless headphones but i loved this one ❤️.. base i nice not too much high and vocals are superb just go for it,5.0,732
flipkart,OnePlus Bullets Wireless Z2 Bluetooth Headset,4.2,Mind-blowing purchase,"This is worth every penny you spend. I doesn't disappoint in any way. Delivery was 2 days and charged it before using and I have been using it for 10 hours straight and its still 90% charge. I don't know currently how much time it would last, though I won't count till then because I trust the brand and so far battery looks awesome. The sound quality is different from the boat rockerz I was using as it consists more mettalic type of bass and it feels amazing. Its easy to use, by just seperating the ear pieces from each others magnetic connection it boots up and connects quickly even when you are using other than a one plus mobile phone. Build quality is awesome and it doesn't come out of ears and it fits perfectly, I sometimes forget I have put it in ears. I didn't test the full 0-100 charge but I did 80-100% and it happened in just 10minutes. It's a longlife product and go for it 👍",5.0,651
